64.424238,-8.808508,-0.119416,-0.616884,-19.494386,149.513916
64.708040,-9.790923,-0.156997,-0.595122,-19.489485,152.352671
66.156920,-7.695907,-0.169317,-1.029915,-19.443799,147.789827
65.562369,-9.345483,-0.094739,-0.518128,-19.454293,148.297458
69.285995,-10.843551,-0.191895,-0.605664,-19.351727,142.101980
64.610123,-10.747041,-0.161487,-0.498271,-19.498748,150.685393
64.604703,-9.231804,-0.101105,-0.535586,-19.483745,149.079138
70.788027,-9.377491,-0.101631,-0.572211,-19.289025,137.271890
68.204337,-8.556974,-0.151206,-0.815474,-19.379641,144.794778
67.217155,-6.677052,-0.087552,-0.996846,-19.396441,142.908215
64.055672,-11.714444,-0.158601,-0.412200,-19.504797,152.796392
69.909084,-7.449887,-0.039540,-0.744749,-19.309257,139.860154
66.061465,-11.910074,-0.251699,-0.629885,-19.452523,148.683832
69.447253,-11.188321,-0.183952,-0.543397,-19.340176,140.671933
68.422200,-8.636332,-0.172889,-0.854697,-19.371036,142.520163
70.336671,-10.346977,-0.198778,-0.689905,-19.310581,140.217108
67.311562,-8.431903,-0.088747,-0.650606,-19.395339,146.236220
64.719835,-10.313003,-0.164734,-0.546118,-19.490892,150.870276
68.697815,-8.586316,-0.123566,-0.732036,-19.356538,142.828416
70.434526,-9.222230,-0.154434,-0.733948,-19.308992,139.975328
66.036198,-11.020040,-0.153080,-0.470422,-19.446534,148.358024
68.257884,-8.694383,-0.154066,-0.778284,-19.369540,143.847790
62.750058,-10.970859,-0.206628,-0.570019,-19.563541,156.632022
66.186235,-9.435202,-0.159042,-0.646182,-19.437468,147.261300
64.024064,-7.752398,-0.092046,-0.740059,-19.512870,152.758426
67.851564,-10.342157,-0.146041,-0.548588,-19.391845,146.264819
65.608335,-9.059311,-0.183846,-0.778178,-19.459715,148.168455
68.112006,-9.210396,-0.122259,-0.627826,-19.377146,143.754852
66.660347,-8.236695,-0.097842,-0.683514,-19.416732,145.453265
69.664206,-9.946956,-0.158162,-0.615601,-19.328158,140.338700
68.907501,-9.137073,-0.137554,-0.673954,-19.353599,142.086461
