66.851962,0.282771,-0.753680,-19.412126,145.460028
69.507372,0.288376,-0.825200,-19.344717,142.866826
67.110544,0.312742,-0.857553,-19.414489,146.152774
68.013421,0.287525,-0.804037,-19.382724,144.251493
67.591038,0.274719,-0.789208,-19.402883,146.345934
66.923220,0.283157,-0.763964,-19.409296,145.171230
64.400366,0.306481,-0.826745,-19.501384,151.730749
67.631237,0.286456,-0.814951,-19.403894,145.222380
67.185532,0.295454,-0.800186,-19.409606,146.144353
69.415852,0.285594,-0.805191,-19.343422,141.158537
71.814620,0.272539,-0.769224,-19.265974,136.491802
66.293425,0.315320,-0.806412,-19.430860,145.519985
68.477981,0.291071,-0.796931,-19.365208,142.737739
70.359222,0.289578,-0.835343,-19.306329,139.005214
65.799917,0.287511,-0.778210,-19.440812,148.834741
66.813067,0.285387,-0.801214,-19.427932,147.491981
67.388295,0.265106,-0.734934,-19.393238,145.423503
65.809678,0.271006,-0.691432,-19.439901,146.562809
66.574794,0.305898,-0.843181,-19.436208,147.648160
70.078969,0.297292,-0.759883,-19.307772,137.513621
63.919504,0.293572,-0.793366,-19.521275,152.461523
65.452819,0.312390,-0.833103,-19.465209,149.468109
70.750277,0.291746,-0.841732,-19.306750,139.629322
66.134593,0.299785,-0.793701,-19.443432,147.556273
66.986260,0.282104,-0.757800,-19.406037,146.331574
67.503990,0.278207,-0.730762,-19.394348,143.303647
68.679727,0.312998,-0.883579,-19.368853,144.709118
69.030633,0.271421,-0.753752,-19.350207,142.533885
65.342172,0.294352,-0.805360,-19.469755,150.195445
66.093799,0.273432,-0.729702,-19.433657,148.133690
63.883593,0.276258,-0.746464,-19.509871,154.039336
65.894323,0.316944,-0.886529,-19.462930,148.889594
66.308376,0.293413,-0.791587,-19.432077,147.559192
64.741452,0.310988,-0.814484,-19.480536,149.677085
71.416531,0.281217,-0.778989,-19.277334,137.626234
63.905744,0.297715,-0.747782,-19.507114,150.471422
65.130392,0.281761,-0.810789,-19.479451,152.290864
65.972605,0.288176,-0.765519,-19.444304,147.567842
69.460229,0.288394,-0.805005,-19.334338,140.964847
68.476542,0.283194,-0.809569,-19.375630,144.802461
65.447688,0.279409,-0.769928,-19.464809,149.938541
64.475968,0.287880,-0.767276,-19.490640,151.696224
67.475165,0.296193,-0.774164,-19.393296,143.831677
66.036296,0.275387,-0.774789,-19.441245,149.887194
69.074067,0.270597,-0.795963,-19.360022,142.888554
69.334247,0.273362,-0.813242,-19.350078,144.544696
68.082792,0.301181,-0.792616,-19.372108,142.635930
66.830809,0.290517,-0.746982,-19.409946,145.891379
67.393074,0.299530,-0.812586,-19.405268,145.472324
68.780451,0.289331,-0.811445,-19.356729,142.808731
63.904802,0.279868,-0.692257,-19.486692,149.333428
65.989376,0.280370,-0.809360,-19.461218,148.477282
66.562863,0.277957,-0.743769,-19.427907,147.108940
66.480486,0.279004,-0.809886,-19.432630,148.496506
66.663214,0.266341,-0.796470,-19.438297,148.999201
66.021299,0.303683,-0.775283,-19.444575,146.047748
64.166332,0.315720,-0.868863,-19.509896,152.802011
69.351615,0.276549,-0.791009,-19.344468,141.159841
66.477228,0.270365,-0.762419,-19.432358,148.587213
67.459036,0.285698,-0.784753,-19.395563,144.950422
67.917086,0.286041,-0.783161,-19.382809,143.992623
67.403497,0.301647,-0.800121,-19.400980,144.898407
67.757191,0.294926,-0.800779,-19.376341,143.197467
70.887354,0.282639,-0.815121,-19.295378,139.003164
67.170954,0.277296,-0.776041,-19.404976,146.994342
61.730270,0.303770,-0.790418,-19.584606,157.651979
65.549733,0.269841,-0.745741,-19.460205,149.418287
65.828633,0.295292,-0.777563,-19.448935,148.309687
67.783294,0.304236,-0.831994,-19.396384,143.735924
68.815444,0.259149,-0.733320,-19.355375,142.728622
67.363763,0.296786,-0.835233,-19.400806,145.037982
68.096731,0.261597,-0.779263,-19.375288,146.700161
66.825059,0.291480,-0.805956,-19.419276,147.327271
66.507226,0.292572,-0.751812,-19.425170,145.788204
68.030199,0.287038,-0.746460,-19.369797,143.254862
68.619176,0.278010,-0.739129,-19.358183,141.808399
66.297777,0.286448,-0.780968,-19.431420,147.338057
69.295936,0.272477,-0.771070,-19.343320,142.289483
65.082362,0.305431,-0.819442,-19.476940,150.440969
66.767586,0.266773,-0.679944,-19.401659,145.144770
65.243118,0.278259,-0.739143,-19.464592,149.992997
65.834312,0.319967,-0.921534,-19.470923,149.633403
66.081648,0.310670,-0.847677,-19.446121,147.934776
67.418988,0.294298,-0.827472,-19.402173,146.290436
70.241304,0.298151,-0.853656,-19.319855,140.230214
66.494513,0.285851,-0.730932,-19.420418,146.047012
65.096302,0.278814,-0.724179,-19.466856,149.192476
68.879532,0.285013,-0.805385,-19.355537,143.232187
67.769284,0.281398,-0.759990,-19.386259,144.804621
68.217642,0.288526,-0.841425,-19.379966,145.248669
65.996092,0.277063,-0.770011,-19.443417,149.136955
67.227050,0.293826,-0.808208,-19.406701,145.568975
71.493226,0.272677,-0.728674,-19.262773,136.533346
65.408228,0.289128,-0.797541,-19.465301,151.122101
68.432616,0.273534,-0.790038,-19.373562,144.191960
64.936528,0.309133,-0.845890,-19.488183,151.276695
66.967683,0.302766,-0.782063,-19.405479,145.518067
69.528052,0.272716,-0.745423,-19.323685,142.244358
65.189152,0.300823,-0.765581,-19.470604,149.266395
67.496869,0.296452,-0.805884,-19.397562,145.299494
65.859893,0.271651,-0.747635,-19.444855,148.185350
66.192259,0.283541,-0.821979,-19.450005,148.981170
71.338911,0.297356,-0.813433,-19.284575,138.328520
68.189440,0.284568,-0.775804,-19.366808,143.281300
69.320997,0.289558,-0.888820,-19.359650,143.596519
66.945155,0.297853,-0.785353,-19.414231,145.549318
65.148849,0.290486,-0.776055,-19.466956,150.254074
66.658692,0.270618,-0.716972,-19.414830,145.575489
65.842651,0.248709,-0.680236,-19.445058,148.207566
68.225511,0.271124,-0.714254,-19.361872,142.966718
67.881730,0.292085,-0.827165,-19.391428,145.321932
68.256897,0.301663,-0.877007,-19.385107,145.363090
66.794906,0.294965,-0.817354,-19.423039,146.967019
68.528210,0.298129,-0.821882,-19.366213,142.470035
66.814341,0.286437,-0.792383,-19.420524,147.278942
62.925826,0.292412,-0.763535,-19.547858,155.587806
69.697841,0.276170,-0.777129,-19.334306,141.501305
65.787428,0.289331,-0.768053,-19.448592,148.669903
66.846407,0.299277,-0.818362,-19.423335,146.845364
68.723701,0.262786,-0.765220,-19.358953,143.699440
66.286755,0.301610,-0.831768,-19.436847,147.236027
68.613380,0.277239,-0.829246,-19.367782,145.867013
64.729923,0.291769,-0.792682,-19.489229,151.896632
67.207777,0.281058,-0.714742,-19.398270,144.010295
70.118522,0.291314,-0.790887,-19.314602,139.630906
70.165270,0.284672,-0.768368,-19.314161,139.856135
68.119015,0.283650,-0.806391,-19.377815,144.437762
67.785046,0.281604,-0.779623,-19.387781,144.816830
66.107475,0.276276,-0.741099,-19.437723,148.848733
67.914928,0.268264,-0.709179,-19.377534,143.106720
64.969856,0.281122,-0.747859,-19.470352,150.594330
66.145001,0.303032,-0.832565,-19.448285,148.645360
65.695617,0.329604,-0.875147,-19.456315,147.579814
68.736204,0.300716,-0.834079,-19.362655,143.342088
69.955646,0.289872,-0.851442,-19.328854,141.902812
64.134780,0.294827,-0.766513,-19.503468,151.682909
66.301481,0.277668,-0.770588,-19.435925,148.766738
64.823025,0.294215,-0.778086,-19.480508,150.967280
69.061504,0.285907,-0.816085,-19.359662,143.642894
66.401995,0.289138,-0.738867,-19.423936,146.986085
64.179261,0.302592,-0.917708,-19.525999,155.710322
68.332412,0.286853,-0.757980,-19.364465,142.843923
68.658137,0.272144,-0.814469,-19.368692,145.874588
67.400823,0.278788,-0.761473,-19.403469,146.470551
70.249422,0.260009,-0.761469,-19.313076,140.225580
68.096191,0.284358,-0.761268,-19.366318,143.134086
66.183593,0.301350,-0.803992,-19.440972,148.479898
67.343648,0.282499,-0.742030,-19.392322,144.936859
67.274764,0.265619,-0.713561,-19.400084,145.275827
67.203423,0.307156,-0.855573,-19.413776,147.495378
64.742638,0.289172,-0.792507,-19.487772,150.689389
69.646781,0.282888,-0.817450,-19.335440,141.878417
69.204178,0.295526,-0.793283,-19.344824,141.655190
69.571691,0.282332,-0.781280,-19.327868,140.945269
67.558254,0.311122,-0.861296,-19.403156,145.969267
68.020635,0.301948,-0.774640,-19.377827,141.989150
65.367550,0.313422,-0.799709,-19.463223,148.678635
65.669501,0.303927,-0.805147,-19.450378,147.461144
63.957687,0.271532,-0.738525,-19.507984,152.658493
68.472420,0.264567,-0.707288,-19.353631,142.261006
68.597723,0.269952,-0.729534,-19.359167,143.444565
66.001328,0.278821,-0.778029,-19.442156,149.642670
68.731968,0.279311,-0.749508,-19.356140,142.467074
68.936079,0.277589,-0.756206,-19.346479,140.843461
70.124705,0.288952,-0.819353,-19.319445,140.961463
65.031999,0.285172,-0.801646,-19.486574,152.126700
68.321745,0.294675,-0.795245,-19.371672,142.825036
66.322889,0.299501,-0.775643,-19.431319,147.116686
66.609387,0.287364,-0.866814,-19.442420,148.927766
69.232457,0.274007,-0.735189,-19.335224,140.848115
67.223562,0.312730,-0.857786,-19.408461,146.152572
66.036485,0.264913,-0.720592,-19.438743,147.787116
69.763319,0.274774,-0.788567,-19.324856,141.085007
65.509141,0.286351,-0.745725,-19.456945,148.853869
69.397273,0.275128,-0.796258,-19.344934,142.780981
66.314247,0.303350,-0.776843,-19.431454,145.618395
67.630557,0.302163,-0.789272,-19.385582,145.095254
65.999578,0.256075,-0.720468,-19.447488,148.265986
66.769663,0.278330,-0.765967,-19.419587,146.815199
70.307878,0.292427,-0.856515,-19.322770,140.577063
68.473294,0.279128,-0.768753,-19.362236,144.344424
66.444220,0.293611,-0.816553,-19.434587,147.470101
66.066056,0.298957,-0.789658,-19.440069,147.721001
70.625588,0.300020,-0.847026,-19.306059,139.531275
68.679823,0.288245,-0.811801,-19.362191,143.906109
66.967323,0.302014,-0.829813,-19.422050,146.515993
66.090063,0.299677,-0.839507,-19.450580,149.342293
66.602692,0.287622,-0.776548,-19.422345,147.119022
68.498300,0.276254,-0.772758,-19.371405,144.033937
65.668000,0.288359,-0.772423,-19.451878,149.083335
63.453753,0.317117,-0.869724,-19.536618,154.358136
66.357914,0.307918,-0.760359,-19.423056,145.917747
67.704037,0.268974,-0.765650,-19.392879,145.397314
65.753164,0.280451,-0.790185,-19.460097,150.855377
68.426057,0.270300,-0.792117,-19.371103,144.006901
64.334090,0.308360,-0.846798,-19.506598,152.544257
66.382670,0.299708,-0.777036,-19.429160,147.148935
70.263850,0.279554,-0.774581,-19.308233,138.937795
67.799048,0.310337,-0.835700,-19.389773,145.178671
68.341761,0.281589,-0.819963,-19.378535,145.986210
67.706288,0.279652,-0.810102,-19.399640,145.691960
68.807358,0.286067,-0.802419,-19.357757,143.162125
66.401515,0.286077,-0.748668,-19.430663,146.033940
69.034836,0.283566,-0.750601,-19.343689,140.498576
71.256516,0.293995,-0.799542,-19.279083,136.521211
67.022280,0.290152,-0.756717,-19.408196,144.542034
66.702460,0.300754,-0.775362,-19.415088,144.468944
65.202558,0.298899,-0.804584,-19.471660,149.341030
66.917322,0.290707,-0.750786,-19.410683,145.259503
68.613830,0.266016,-0.734115,-19.353030,142.405256
69.048965,0.271939,-0.762852,-19.344687,142.380638
68.459087,0.278017,-0.791875,-19.368653,144.319130
67.950728,0.280732,-0.747555,-19.380082,144.095337
69.675094,0.282553,-0.803168,-19.329169,140.757110
71.199686,0.271823,-0.767421,-19.281332,138.494550
64.269879,0.291361,-0.787711,-19.504651,152.981623
67.641186,0.282898,-0.754433,-19.384207,143.599938
65.310273,0.309511,-0.791065,-19.468259,148.691642
68.948011,0.308055,-0.873548,-19.356838,142.540467
67.538086,0.290276,-0.778122,-19.394701,143.654324
68.022721,0.288016,-0.804836,-19.379539,145.203259
68.080013,0.272282,-0.743455,-19.372554,143.911664
66.964738,0.326386,-0.881094,-19.418895,146.861448
64.395267,0.287698,-0.770115,-19.495149,151.723638
67.098536,0.300068,-0.833756,-19.416428,146.324030
68.131440,0.269144,-0.726528,-19.369794,142.856250
72.769835,0.278926,-0.811658,-19.239054,136.747851
67.546575,0.298744,-0.864012,-19.406209,146.576595
67.035906,0.286905,-0.821258,-19.419913,148.132287
67.702899,0.295693,-0.808701,-19.392730,144.807235
70.841731,0.258476,-0.735107,-19.294470,138.852143
67.969588,0.300622,-0.790483,-19.376943,143.032579
68.953820,0.298043,-0.878510,-19.362056,144.759656
70.951675,0.277794,-0.811121,-19.299524,139.504768
65.996272,0.292522,-0.873537,-19.460598,151.130395
65.653959,0.274518,-0.780494,-19.461171,150.441157
70.781850,0.277471,-0.827555,-19.300962,141.247542
65.968142,0.275177,-0.781906,-19.443924,148.595800
67.967280,0.286306,-0.759827,-19.386101,142.972103
68.735259,0.289008,-0.824351,-19.361145,143.583839
67.302741,0.302534,-0.773721,-19.397035,143.911718
67.977282,0.294711,-0.746832,-19.372040,142.485781
66.927222,0.264122,-0.760968,-19.418146,147.494218
69.300507,0.289732,-0.763688,-19.337349,141.456633
66.999889,0.286106,-0.789590,-19.412743,145.850709
64.899256,0.283861,-0.799133,-19.484506,151.099628
68.163684,0.296057,-0.739432,-19.370729,142.658315
69.690279,0.274188,-0.725131,-19.321747,138.065446
62.945025,0.319585,-0.885975,-19.557710,156.333326
66.092223,0.279826,-0.759097,-19.440760,148.661497
66.623771,0.289509,-0.834871,-19.439556,147.436707
68.800542,0.277886,-0.739639,-19.352434,140.570098
64.358209,0.306482,-0.820364,-19.506646,151.039053
67.389574,0.289302,-0.782888,-19.401928,144.992958
67.475463,0.271135,-0.722638,-19.393300,144.171619
67.291055,0.284744,-0.743539,-19.400284,144.290810
66.465604,0.281532,-0.727927,-19.426290,145.078340
65.946552,0.308574,-0.821835,-19.447941,146.831973
67.821661,0.289949,-0.813968,-19.394419,144.009347
66.138312,0.257822,-0.709872,-19.428610,147.163443
70.094522,0.276794,-0.787502,-19.317449,140.645986
64.350788,0.304360,-0.780839,-19.494096,150.336785
66.982073,0.293037,-0.744675,-19.402906,144.905638
69.187205,0.287351,-0.815083,-19.345833,141.170146
69.430786,0.277738,-0.785128,-19.337042,141.655794
62.008043,0.306243,-0.752161,-19.568624,155.410033
67.409303,0.284033,-0.756267,-19.394564,144.304804
68.538879,0.282411,-0.738622,-19.358712,141.277604
64.731967,0.278479,-0.789079,-19.482195,150.541172
67.682653,0.269730,-0.748059,-19.390241,144.395222
66.724360,0.301649,-0.837110,-19.424023,148.093724
69.702268,0.296217,-0.831637,-19.330340,141.212009
65.640341,0.298317,-0.799508,-19.462980,148.644416
65.313358,0.304488,-0.838958,-19.471778,150.285328
65.996477,0.290744,-0.854989,-19.453375,149.917641
67.763596,0.271130,-0.758491,-19.391296,145.647032
65.985051,0.280547,-0.765873,-19.447915,148.006676
69.116446,0.289610,-0.825403,-19.350851,141.843222
64.780430,0.301052,-0.827696,-19.486593,152.205219
68.547814,0.268884,-0.717898,-19.351956,143.094692
70.275018,0.246322,-0.707383,-19.307969,139.863655
67.546767,0.288713,-0.810893,-19.398527,145.664210
68.104474,0.317267,-0.859528,-19.386438,144.621743
70.148604,0.281746,-0.819401,-19.322512,141.931357
66.216282,0.284409,-0.792569,-19.442682,148.710627
63.475111,0.270940,-0.733097,-19.530670,153.923913
70.855719,0.277777,-0.826079,-19.296314,140.203624
70.242884,0.284840,-0.804093,-19.309232,140.277546
66.674221,0.283270,-0.754773,-19.425171,145.549707
67.254602,0.312360,-0.864930,-19.411718,146.140324
65.905314,0.309654,-0.806314,-19.443319,147.601751
66.462275,0.266979,-0.724622,-19.422939,147.057319
66.644981,0.274682,-0.748284,-19.425588,146.845323
70.698566,0.284194,-0.818438,-19.301725,139.711697
68.046955,0.293087,-0.775823,-19.368843,142.371664
67.984769,0.311215,-0.848662,-19.387018,142.721677
66.653572,0.276974,-0.691437,-19.410544,144.199293
66.773233,0.282120,-0.754797,-19.418631,145.505390
65.501040,0.319970,-0.849817,-19.458818,149.232243
68.643513,0.271489,-0.766540,-19.363552,144.533118
69.600525,0.275335,-0.757657,-19.330029,140.166892
67.065225,0.268599,-0.712775,-19.405552,144.386916
69.230038,0.286901,-0.793487,-19.342583,141.033007
67.392506,0.284038,-0.784380,-19.398961,146.006487
67.739358,0.262145,-0.738970,-19.388762,143.914755
68.097172,0.320076,-0.831842,-19.379207,142.567438
66.346724,0.305077,-0.828315,-19.439434,146.785854
69.369670,0.294523,-0.813503,-19.338159,141.643407
68.381338,0.299541,-0.859957,-19.382359,143.648717
64.940731,0.251178,-0.634907,-19.463480,147.206018
69.508469,0.305726,-0.800626,-19.332420,140.751179
64.875890,0.285023,-0.741614,-19.474251,149.173957
68.850194,0.276874,-0.714183,-19.342140,141.623391
68.100401,0.281168,-0.787865,-19.378484,143.782996
65.816670,0.268154,-0.744675,-19.444688,149.019979
64.612595,0.270080,-0.745029,-19.489391,152.724884
64.086237,0.304503,-0.793435,-19.500815,151.296388
68.959698,0.272357,-0.744045,-19.350027,140.792233
66.397523,0.290020,-0.818388,-19.427127,148.460728
63.992545,0.289078,-0.768102,-19.507906,151.355567
66.638643,0.300684,-0.826765,-19.425229,148.023075
66.908427,0.276820,-0.738692,-19.410170,145.291055
72.549995,0.274479,-0.800720,-19.253622,135.747486
65.281101,0.290451,-0.807738,-19.468537,149.952261
67.775798,0.277884,-0.846254,-19.402541,146.750559
67.089022,0.266601,-0.735730,-19.412243,145.624337
65.586969,0.304704,-0.859642,-19.468286,150.333278
67.421692,0.262915,-0.754456,-19.401357,144.766817
62.613090,0.271377,-0.715307,-19.552744,155.115901
64.661286,0.259056,-0.668263,-19.475379,148.799796
65.523030,0.278639,-0.697930,-19.458895,146.579569
67.647126,0.284784,-0.835127,-19.403942,147.567492
67.054616,0.301944,-0.772280,-19.411079,145.021189
70.965064,0.287708,-0.841871,-19.296819,139.848402
66.810440,0.301290,-0.806629,-19.418349,146.709232
65.841347,0.281917,-0.771258,-19.444715,149.077937
67.499511,0.284248,-0.780215,-19.392182,145.504148
70.034712,0.268607,-0.722228,-19.306493,138.484408
68.194177,0.272305,-0.763832,-19.375287,143.277885
70.546681,0.282158,-0.822520,-19.305150,140.768733
66.935889,0.304736,-0.804967,-19.413901,144.803360
64.833367,0.260753,-0.752178,-19.487284,152.863397
65.646544,0.265023,-0.720103,-19.458453,148.819887
68.111200,0.281764,-0.810073,-19.384128,145.153979
69.089047,0.298337,-0.784402,-19.338244,140.362006
67.684834,0.292734,-0.816764,-19.399168,144.555057
69.022834,0.280652,-0.744567,-19.344386,141.340670
64.447685,0.285558,-0.705453,-19.488185,147.702807
64.773947,0.275423,-0.753003,-19.476632,151.965433
69.205713,0.272376,-0.783224,-19.350689,141.882534
67.969588,0.273494,-0.736665,-19.374749,144.572759
67.048607,0.283909,-0.778447,-19.398698,146.117820
69.911996,0.295200,-0.809931,-19.321700,139.733451
68.056823,0.300819,-0.831332,-19.389095,145.290769
67.378965,0.271998,-0.716654,-19.393046,143.393834
65.100060,0.302765,-0.772764,-19.471214,149.307199
65.430275,0.308998,-0.866719,-19.482297,149.861896
69.788773,0.266975,-0.721927,-19.317581,140.588588
67.149007,0.276669,-0.792644,-19.418247,146.856304
66.771646,0.270628,-0.728753,-19.418027,145.957093
68.178517,0.292226,-0.779003,-19.372952,142.979690
67.563964,0.282407,-0.729408,-19.387253,142.930621
66.977100,0.297229,-0.817982,-19.422391,146.699266
68.725950,0.277353,-0.756156,-19.358922,142.367632
69.288973,0.292197,-0.826535,-19.344551,142.083723
63.778267,0.273826,-0.726353,-19.513439,152.628355
69.274566,0.307296,-0.857306,-19.354215,141.922938
68.662224,0.274371,-0.799807,-19.368658,143.329819
67.658450,0.276163,-0.784603,-19.390584,145.706231
67.065563,0.286984,-0.791188,-19.420232,145.692445
66.908506,0.291956,-0.796402,-19.415101,146.451697
67.655805,0.298065,-0.804527,-19.391478,144.136515
68.048957,0.279494,-0.796040,-19.388469,145.356842
69.093621,0.295331,-0.868330,-19.352403,144.007541
64.242784,0.292237,-0.735847,-19.493721,148.773431
67.194947,0.274145,-0.776575,-19.401629,146.664488
63.499249,0.312157,-0.846381,-19.535387,154.017858
67.010343,0.274293,-0.778639,-19.409204,147.199492
66.884941,0.287444,-0.811080,-19.428882,148.280573
67.067995,0.277493,-0.726410,-19.402347,144.762795
63.828863,0.260680,-0.699571,-19.514286,153.213959
65.886044,0.289742,-0.836905,-19.459114,151.367267
65.585904,0.265087,-0.693847,-19.448289,146.304129
71.372094,0.278654,-0.865911,-19.289123,140.452640
69.734184,0.279535,-0.760431,-19.332671,140.367480
65.335145,0.277604,-0.746499,-19.465325,151.250283
66.326593,0.275178,-0.742661,-19.421239,147.852650
67.039800,0.278341,-0.715458,-19.403846,143.696154
62.552976,0.288560,-0.761034,-19.555868,155.128567
69.697346,0.283785,-0.810091,-19.331536,141.618849
67.667894,0.296110,-0.834700,-19.398129,145.644142
66.197794,0.264451,-0.752064,-19.443784,148.999956
66.739757,0.280447,-0.786539,-19.412252,147.803657
67.251495,0.288440,-0.816481,-19.408192,146.432571
67.273783,0.296503,-0.779617,-19.400390,144.619275
64.877047,0.299838,-0.825848,-19.484240,151.369336
67.788574,0.301350,-0.865316,-19.400465,145.417123
66.214471,0.301949,-0.778651,-19.434304,145.331206
65.423682,0.305598,-0.783184,-19.458019,147.600096
66.991311,0.274204,-0.711163,-19.397495,144.553964
68.255830,0.275876,-0.831542,-19.386901,146.010255
66.992657,0.278080,-0.766417,-19.408064,146.035233
67.598105,0.313569,-0.856397,-19.399142,145.601959
69.974609,0.287093,-0.776483,-19.309501,140.301050
69.012346,0.277937,-0.749233,-19.342954,140.130815
66.828374,0.265770,-0.747154,-19.417517,147.297097
64.582697,0.270648,-0.740429,-19.486946,151.889031
69.488515,0.277566,-0.722748,-19.327108,139.286523
67.747618,0.293682,-0.799722,-19.392990,144.613995
68.883742,0.273310,-0.771376,-19.351523,143.098857
67.936965,0.289217,-0.794901,-19.386362,144.514416
66.973560,0.295968,-0.795337,-19.415206,145.552989
68.129686,0.286580,-0.814786,-19.391599,144.283595
68.872618,0.259548,-0.727028,-19.345840,142.966795
67.209197,0.305075,-0.828871,-19.410413,144.855162
67.714332,0.289158,-0.770039,-19.391884,143.436350
67.970297,0.313573,-0.854435,-19.390816,143.853939
67.311101,0.281127,-0.764654,-19.403308,144.816978
67.227318,0.270614,-0.719847,-19.399939,144.834919
67.623056,0.264884,-0.759540,-19.395419,145.284800
63.544434,0.284095,-0.711556,-19.511690,151.832923
70.012863,0.272193,-0.788144,-19.319517,141.371707
68.144346,0.284120,-0.812144,-19.381527,144.665796
66.335698,0.272968,-0.784993,-19.435830,148.740753
67.846735,0.289028,-0.741946,-19.379955,142.096946
68.354897,0.285227,-0.796242,-19.378702,143.706870
63.078401,0.265596,-0.748859,-19.545073,155.251778
66.839326,0.282502,-0.780360,-19.417418,145.373427
64.327600,0.291269,-0.744444,-19.500222,151.033579
63.217651,0.289639,-0.787453,-19.543729,153.531091
68.698300,0.261181,-0.715969,-19.353412,141.544808
67.176335,0.274588,-0.769276,-19.407844,146.487331
62.454111,0.305848,-0.791029,-19.565415,154.061497
69.112095,0.294411,-0.782861,-19.344744,141.653354
70.752545,0.297808,-0.827720,-19.304972,139.387788
65.270486,0.299252,-0.769928,-19.461429,148.439546
65.729243,0.277319,-0.715570,-19.442071,147.249306
68.278890,0.269589,-0.733134,-19.366640,142.952129
64.771609,0.285931,-0.795348,-19.493717,152.109097
67.257774,0.300749,-0.910184,-19.413788,147.544805
65.952378,0.316988,-0.799913,-19.444647,145.705253
63.941100,0.306156,-0.841811,-19.524918,153.417220
69.554411,0.301680,-0.773593,-19.323714,139.706084
67.910229,0.300314,-0.824120,-19.390110,144.660369
68.501726,0.301303,-0.849254,-19.374156,144.302178
64.551903,0.321003,-0.844757,-19.495180,151.670870
69.143257,0.296868,-0.842463,-19.350224,142.031947
67.523426,0.297135,-0.784844,-19.397468,142.842299
68.244814,0.316007,-0.824789,-19.368909,141.872176
63.213063,0.308551,-0.787220,-19.531882,152.262887
65.945723,0.288544,-0.832245,-19.455527,149.257049
67.494220,0.272500,-0.778992,-19.397006,146.617513
69.207876,0.276690,-0.718037,-19.338430,140.478520
69.115325,0.307019,-0.877262,-19.351047,143.289143
68.809622,0.283236,-0.771831,-19.345425,142.172964
65.940237,0.281924,-0.784068,-19.450088,148.462635
66.059105,0.276762,-0.745480,-19.437188,148.053254
65.707065,0.302512,-0.748190,-19.452551,146.176508
68.049107,0.294164,-0.792760,-19.380956,143.387298
64.838136,0.269747,-0.756955,-19.484312,152.734493
67.236419,0.304849,-0.917568,-19.420753,148.727374
