64.206809,-7.090060,-1.131141,-0.570686,-19.483074,150.124493
66.291382,-9.381364,-0.520020,-0.747890,-19.421798,146.092874
68.607669,-6.423044,-0.823311,-1.040336,-19.348722,140.647364
66.368765,-6.748170,-0.929833,-0.827515,-19.420736,146.974889
66.362752,-9.035522,-0.573582,-0.716149,-19.418023,145.807950
66.010700,-8.982547,-0.666742,-0.640469,-19.439649,147.285253
65.158505,-10.749760,-0.494735,-0.585229,-19.461154,149.222861
67.481414,-9.118418,-0.781135,-0.533385,-19.384205,143.441158
67.601727,-8.107526,-0.754597,-0.699174,-19.386818,142.760264
67.909317,-6.908013,-0.738322,-1.016535,-19.379586,143.337413
66.744180,-9.630993,-0.547954,-0.686750,-19.417665,145.485487
63.918877,-9.844320,-0.581173,-0.580361,-19.505200,150.955241
67.515841,-7.465657,-0.644399,-0.966272,-19.390203,142.733059
67.834775,-8.085748,-0.570365,-0.926515,-19.376264,142.077644
63.415520,-9.251526,-0.453929,-0.869061,-19.526313,153.230480
66.174145,-8.878624,-0.579656,-0.752287,-19.423987,146.437014
66.570330,-7.839685,-0.735032,-0.770891,-19.422240,145.195870
66.113395,-9.198408,-0.673520,-0.606917,-19.434842,146.812028
66.089387,-6.500853,-0.899206,-0.918065,-19.441768,147.150831
67.363145,-9.851092,-0.660106,-0.544160,-19.393305,143.427896
66.954691,-8.053085,-0.885614,-0.603626,-19.404578,144.707426
68.228541,-8.199280,-0.783191,-0.685353,-19.363078,142.905818
65.511557,-7.888556,-0.772413,-0.702847,-19.452228,147.890263
67.952943,-8.235722,-0.823313,-0.636935,-19.374817,142.686989
64.448378,-8.774172,-0.515916,-0.850736,-19.488658,150.186040
65.809921,-7.917420,-0.778309,-0.695281,-19.436248,147.002806
67.194353,-8.335283,-0.791041,-0.637850,-19.394820,143.889560
63.324384,-8.864043,-0.465370,-0.889586,-19.525543,152.664569
66.110028,-8.592371,-0.568419,-0.820926,-19.436826,145.819098
66.522943,-7.843197,-0.662737,-0.849645,-19.415869,145.898814
65.805124,-10.501204,-0.548713,-0.563161,-19.441985,146.858208
64.234832,-8.490131,-0.742768,-0.630469,-19.498884,151.570896
64.982346,-9.056361,-0.552711,-0.727519,-19.466352,147.954179
65.144707,-7.713193,-1.031931,-0.541857,-19.464088,147.680142
67.841890,-6.771842,-0.747595,-1.057402,-19.381642,144.041982
64.750973,-6.895270,-1.099999,-0.633800,-19.467000,149.263731
66.725835,-9.696481,-0.636588,-0.577457,-19.409206,144.932762
68.335893,-6.558900,-0.773841,-1.059681,-19.361368,141.767480
67.758589,-6.676077,-0.847360,-0.942700,-19.378827,143.774244
66.766490,-9.430639,-0.589426,-0.670038,-19.411150,145.638691
66.831665,-8.621458,-0.806989,-0.581787,-19.408527,144.860949
66.008387,-9.497848,-0.619475,-0.619793,-19.435170,147.863693
66.885762,-8.862596,-0.850292,-0.512129,-19.403015,144.109896
66.718342,-8.124359,-0.712316,-0.729357,-19.411802,144.714355
68.067928,-6.806215,-0.768822,-1.012781,-19.375740,143.256845
67.443261,-9.691566,-0.516449,-0.730419,-19.394253,144.389217
64.361528,-10.193978,-0.553487,-0.569530,-19.489944,149.632701
66.564763,-8.486144,-0.547887,-0.877276,-19.415748,145.361444
68.197659,-7.113862,-0.722554,-0.978590,-19.368882,142.994244
65.295004,-9.250378,-0.464616,-0.854159,-19.459011,148.581753
66.872798,-8.649624,-0.883379,-0.532694,-19.409639,144.469656
65.977559,-7.573859,-0.685404,-0.855010,-19.433289,145.970856
67.062410,-8.490585,-0.743883,-0.660803,-19.405021,145.138429
66.753639,-6.349534,-0.924970,-0.940090,-19.414076,145.870327
68.298981,-8.537754,-0.729724,-0.651405,-19.368074,140.454396
65.918094,-7.442427,-1.025544,-0.586180,-19.435959,146.783894
66.869898,-8.134158,-0.717798,-0.749063,-19.408777,146.065432
66.908387,-9.001233,-0.809322,-0.530196,-19.405460,145.190840
67.754371,-8.446783,-0.723727,-0.685696,-19.381700,143.025623
65.081386,-8.424440,-0.541244,-0.886157,-19.464711,150.298226
67.000455,-8.635528,-0.629580,-0.753352,-19.407966,144.460287
67.460074,-8.521619,-0.762584,-0.622831,-19.386031,143.557786
67.072880,-9.077165,-0.558452,-0.752537,-19.406624,143.645982
66.269721,-7.975465,-0.707224,-0.753760,-19.425243,145.118844
67.834424,-9.785526,-0.580057,-0.627459,-19.372123,142.225516
66.950011,-10.749532,-0.532065,-0.568238,-19.403845,144.569997
66.146769,-9.632729,-0.621015,-0.605489,-19.433505,147.081565
67.817846,-9.350848,-0.653888,-0.608188,-19.378729,141.975617
64.286739,-7.314031,-1.109943,-0.552041,-19.494030,149.086621
