66.922812,-9.119335,-0.135140,-0.794148,-0.824965,-19.414454,143.858228
68.144450,-7.647833,-0.150554,-0.988936,-1.029671,-19.381954,142.973373
70.575872,-8.206753,-0.162077,-0.911400,-1.064263,-19.312138,139.548697
68.039797,-7.120523,-0.061264,-0.792709,-1.096982,-19.386615,143.797793
67.193331,-9.103022,-0.092279,-0.674482,-0.862843,-19.412512,145.219380
68.544428,-8.187046,-0.213810,-1.057690,-1.092939,-19.371256,142.730080
65.805611,-8.951755,-0.092875,-0.744083,-0.789934,-19.452441,147.999021
66.139755,-7.486540,-0.074147,-0.725914,-1.073347,-19.437003,146.992445
65.489269,-10.320261,-0.144217,-0.764208,-0.670726,-19.459705,147.893765
68.188665,-8.869650,-0.167333,-0.884530,-0.924660,-19.385367,143.048004
68.185790,-7.319750,-0.180201,-1.171793,-1.062692,-19.384717,144.369324
69.124243,-10.316454,-0.100629,-0.617501,-0.780802,-19.349401,140.917409
69.224457,-7.443376,-0.152667,-1.093769,-0.997586,-19.344501,140.623186
67.564715,-7.880858,-0.114260,-0.709174,-1.176235,-19.395574,144.230698
65.189712,-8.913440,-0.193869,-0.986559,-0.874691,-19.481440,151.119362
66.569702,-10.350071,-0.166470,-0.890135,-0.643959,-19.430104,145.186562
68.594786,-10.861300,-0.121622,-0.608251,-0.747828,-19.361266,141.954018
70.449138,-8.605941,-0.175291,-0.715581,-1.290611,-19.315854,140.264608
68.552965,-7.288532,-0.150196,-1.011825,-1.106178,-19.364941,141.223600
68.740994,-8.597183,-0.148085,-0.971665,-0.832118,-19.359233,141.505575
64.802498,-6.638377,-0.097257,-0.871633,-1.221353,-19.485633,150.070091
66.554110,-9.511240,-0.116365,-0.784507,-0.732525,-19.428081,146.939719
68.690025,-8.963940,-0.099718,-0.866434,-0.705604,-19.359533,141.199958
66.721974,-8.551195,-0.104412,-0.932826,-0.715345,-19.422354,144.513622
67.215972,-10.696084,-0.145812,-0.639263,-0.767935,-19.398100,143.917360
68.225068,-8.957784,-0.126177,-0.970655,-0.703103,-19.376475,142.161328
67.994918,-7.907251,-0.094706,-0.825941,-0.935916,-19.386415,142.187930
65.886493,-9.758561,-0.167742,-0.552828,-1.168795,-19.463238,148.641376
68.704718,-10.242660,-0.102457,-0.642037,-0.752292,-19.361962,141.668764
69.041324,-9.794907,-0.139183,-0.675946,-0.892333,-19.351919,142.009469
68.533024,-8.040686,-0.152022,-0.816906,-1.123669,-19.366289,141.543005
70.314459,-7.727348,-0.158324,-1.255263,-0.848211,-19.316318,139.892952
68.530410,-8.308255,-0.169093,-1.118394,-0.842424,-19.378621,142.084225
65.846855,-9.386475,-0.171870,-0.722359,-0.981164,-19.457370,147.699478
67.129932,-10.473345,-0.171506,-0.784208,-0.736034,-19.414120,146.422511
69.321306,-8.531122,-0.226800,-0.892990,-1.268023,-19.347138,140.660862
63.927555,-7.499545,-0.194609,-0.863215,-1.342554,-19.519477,151.848234
66.861445,-7.059711,-0.102168,-1.064384,-0.923920,-19.418394,145.410736
67.327699,-6.670289,-0.109206,-0.781391,-1.383895,-19.395141,142.558664
69.387231,-8.319563,-0.080756,-0.761293,-0.882942,-19.329850,138.731529
68.368859,-8.000857,-0.183051,-0.892334,-1.199691,-19.371413,143.822864
67.896565,-7.757002,-0.164728,-1.136604,-0.903054,-19.384000,142.039718
68.310779,-9.470417,-0.224017,-1.133886,-0.804695,-19.389758,144.040531
70.092438,-8.048451,-0.124526,-1.063451,-0.812635,-19.316003,139.286682
66.189520,-7.960089,-0.150238,-0.664163,-1.361904,-19.441813,146.463276
67.127416,-8.093272,-0.107758,-0.704942,-1.058708,-19.405983,142.833821
67.439259,-9.712601,-0.139233,-0.757614,-0.783744,-19.409416,144.394705
66.333819,-10.105029,-0.163384,-0.720890,-0.822881,-19.440372,147.284455
65.584765,-7.638764,-0.088773,-0.939676,-0.851787,-19.461993,148.196946
66.462582,-9.503370,-0.144162,-0.749870,-0.833254,-19.429805,146.693501
70.994093,-8.870381,-0.031952,-0.829300,-0.649771,-19.283503,138.367229
69.392978,-7.584686,-0.117871,-0.765263,-1.213052,-19.339298,140.924400
68.685977,-7.494816,-0.150005,-0.906450,-1.161133,-19.364585,140.692050
69.620714,-9.794871,-0.175326,-0.824070,-0.857688,-19.344081,140.895345
66.941918,-8.725847,-0.146972,-0.938980,-0.798875,-19.417897,146.340498
66.322891,-7.537089,-0.064867,-0.912133,-0.827617,-19.430149,146.958114
65.952961,-7.676919,-0.100428,-0.688316,-1.171048,-19.446230,147.787617
66.420677,-6.450568,-0.100554,-1.092492,-1.080689,-19.439191,147.479577
67.386758,-9.266679,-0.184032,-0.821714,-0.963375,-19.410251,145.201100
68.675350,-8.019904,-0.044904,-0.805244,-0.790009,-19.352253,140.006205
66.409278,-9.245467,-0.140135,-0.759837,-0.861338,-19.439528,146.904933
68.473718,-7.872758,-0.134449,-1.038660,-0.870705,-19.370047,142.402567
66.730239,-7.178050,-0.061421,-1.043706,-0.801980,-19.423775,145.582717
