63.348577,-3.118250,-1.010911,-0.256803,-0.784776,-19.484872,147.084561
63.226170,-4.863277,-1.009927,-0.561820,-0.795382,-19.482366,145.996555
64.430500,-5.841383,-1.007004,-0.407621,-0.562835,-19.445461,143.385182
63.867591,-4.357639,-1.004178,-0.219434,-0.918362,-19.458728,145.201666
63.457688,-6.121935,-1.030743,-1.856275,-0.510595,-19.472953,145.527620
62.885187,-5.317716,-1.009013,-0.536871,-0.696843,-19.501595,147.212509
62.473225,-3.603053,-1.011465,-0.555285,-1.243968,-19.501993,147.952867
61.883744,-4.598601,-1.006907,-0.244266,-0.554649,-19.536420,149.866929
67.137324,-4.990989,-1.013141,-1.421906,-1.439192,-19.349261,137.978076
62.621021,-5.280015,-1.013461,-0.845221,-0.739366,-19.501247,148.768461
62.981706,-4.664155,-1.008761,-0.220799,-0.385093,-19.488618,147.048372
65.863875,-5.735623,-1.005819,-0.359446,-0.624194,-19.397246,141.075699
61.255937,-4.551000,-1.003878,-0.229469,-0.974943,-19.551439,148.958354
63.644111,-2.847497,-1.010683,-0.205257,-0.787948,-19.468126,145.227262
64.851804,-4.947718,-1.014132,-0.765809,-0.720551,-19.430712,143.256767
65.028215,-6.817144,-1.017208,-1.136306,-0.463735,-19.410781,142.347749
64.538316,-3.366073,-1.009796,-0.286111,-0.843158,-19.435027,143.808413
59.834251,-6.196469,-1.012364,-0.802750,-0.557643,-19.602585,154.477525
62.280895,-11.110936,-1.017317,-1.944272,-0.293657,-19.517544,149.985600
65.510974,-5.219547,-1.008250,-0.516477,-0.774044,-19.403123,140.395292
60.763314,-5.685150,-1.010208,-0.347649,-0.349023,-19.563658,151.580642
63.581689,-2.093110,-1.009968,-0.126380,-0.971206,-19.475424,144.876932
64.609565,-5.524816,-1.003818,-0.236423,-0.671456,-19.437343,143.783436
62.293920,-4.809287,-1.012699,-0.687730,-0.776976,-19.512242,148.099126
65.134980,-5.244467,-1.003494,-0.245270,-0.843416,-19.420272,142.974709
61.588212,-5.765937,-1.011965,-1.124204,-0.933063,-19.538531,150.743321
65.536487,-4.712312,-1.017292,-1.071886,-0.915890,-19.397406,140.480800
62.825731,-6.069675,-1.005042,-0.217682,-0.393114,-19.494051,146.888129
62.335633,-3.902746,-1.008346,-0.285357,-0.738696,-19.514726,149.709359
61.148392,-7.808177,-1.011687,-1.109917,-0.513653,-19.554224,151.218978
63.645354,-5.152709,-1.010264,-0.564197,-0.680961,-19.466726,146.063419
62.309665,-4.682489,-1.011859,-0.588765,-0.759586,-19.509786,147.492682
61.831460,-5.234412,-1.007235,-0.392176,-0.658654,-19.537939,149.031579
63.342049,-9.229962,-1.006632,-1.222688,-0.735804,-19.473176,144.252499
62.554473,-6.005433,-1.009517,-0.585728,-0.562562,-19.508875,148.601706
60.253603,-5.859840,-1.004646,-0.320000,-0.666524,-19.584973,154.338556
61.505406,-4.351571,-1.012715,-0.840117,-1.157924,-19.547256,149.887329
65.577896,-8.890737,-1.010918,-1.313517,-0.493900,-19.411171,141.965785
63.156105,-6.245722,-1.006286,-0.533494,-0.732494,-19.482114,144.478381
65.077415,-2.928575,-1.009156,-0.240183,-0.993044,-19.423465,143.695754
62.669660,-4.838089,-1.008778,-0.434172,-0.704316,-19.504533,148.277843
63.373191,-3.935084,-1.008137,-0.278277,-0.738308,-19.475650,145.158205
63.413736,-4.547719,-1.008085,-0.539920,-1.070552,-19.478589,146.495175
63.824505,-3.680017,-1.007197,-0.274335,-0.927063,-19.470637,145.983287
64.388251,-4.005036,-1.004756,-0.229624,-0.988184,-19.451369,145.522162
62.148018,-3.807048,-1.011024,-0.564262,-1.174244,-19.516702,147.646975
62.820276,-4.008207,-1.010148,-0.341910,-0.696971,-19.500034,147.077741
65.889381,-5.358404,-1.009529,-0.584150,-0.710810,-19.388224,140.108637
63.467740,-5.657369,-1.010674,-0.896200,-0.866138,-19.474343,145.877842
61.249676,-3.879374,-1.011522,-0.443105,-0.855084,-19.545413,149.851303
61.352605,-5.455150,-1.010046,-0.526290,-0.589784,-19.550683,149.685146
64.436843,-5.669486,-1.012867,-0.791652,-0.628726,-19.440795,144.026025
63.524082,-5.204231,-1.006122,-0.314302,-0.635675,-19.478792,145.455300
66.701441,-3.893845,-1.002992,-0.142739,-1.056365,-19.370081,138.579786
64.085945,-4.691858,-1.010357,-0.778472,-1.143199,-19.457935,143.410920
64.414036,-5.321098,-1.017560,-0.988303,-0.652904,-19.443566,142.346947
64.111741,-5.454998,-1.007019,-0.446027,-0.714511,-19.451245,144.229797
61.172816,-4.550811,-1.007717,-0.449203,-0.952506,-19.548150,150.072876
63.354338,-6.258278,-1.008097,-0.652042,-0.680635,-19.482769,145.389341
61.268213,-3.939009,-1.007075,-0.258369,-0.775487,-19.550699,151.279068
64.216940,-3.301814,-1.007263,-0.221409,-0.935405,-19.447588,144.008916
61.596034,-9.206893,-1.013130,-1.412838,-0.420375,-19.544164,149.094124
64.135969,-6.480605,-1.007091,-0.586711,-0.651999,-19.455112,144.800062
64.626399,-7.302731,-1.010551,-0.927041,-0.549902,-19.428358,142.362594
61.374053,-6.127087,-1.006789,-0.432964,-0.573139,-19.543312,150.067923
61.585886,-4.380043,-1.020198,-1.220906,-1.023401,-19.531909,150.102486
63.554794,-4.551321,-1.016734,-1.041848,-1.003225,-19.470187,143.816268
64.592364,-3.060576,-1.010104,-0.246703,-0.862122,-19.430502,143.326766
63.155285,-6.133383,-1.004092,-0.134855,-0.293958,-19.486688,146.855702
64.304694,-5.277215,-1.013264,-0.749612,-0.663496,-19.448296,144.287660
63.092908,-3.254752,-1.010405,-0.278555,-0.830496,-19.492984,147.745729
62.391181,-4.887428,-1.007596,-0.487128,-0.903547,-19.511639,147.349276
64.434378,-4.842852,-1.010754,-0.413120,-0.543197,-19.445022,143.732071
63.104582,-4.414924,-1.005350,-0.272261,-0.868768,-19.483645,146.108117
