70.765067,0.322810,-19.326069,140.617557
68.278579,0.323635,-19.403284,146.733816
66.967115,0.327718,-19.443795,148.181603
70.742200,0.320102,-19.321656,140.743272
71.542213,0.321411,-19.296594,139.827526
68.858368,0.327559,-19.379338,144.117556
68.744217,0.321337,-19.389171,146.075298
68.571196,0.325382,-19.385998,145.506580
66.921969,0.331952,-19.439482,147.758731
71.955861,0.331397,-19.285065,138.292394
66.554766,0.331927,-19.454447,149.683008
69.962050,0.322698,-19.346408,143.082770
68.949814,0.318663,-19.379290,145.455879
69.358662,0.335995,-19.359106,143.002583
66.252279,0.334444,-19.469139,149.769421
70.230406,0.334253,-19.337383,141.828937
68.350956,0.333745,-19.394544,146.116963
66.152596,0.323850,-19.468550,150.602050
68.737723,0.321583,-19.385914,146.453417
70.270325,0.326035,-19.335699,142.112459
69.930023,0.307151,-19.352218,143.898234
68.498475,0.320508,-19.388123,146.695556
69.324931,0.315116,-19.368659,145.855374
69.980100,0.320613,-19.342458,143.367028
67.282213,0.334600,-19.427886,147.841821
67.944361,0.330295,-19.411823,146.993717
70.048214,0.324515,-19.345621,142.374609
66.914758,0.326272,-19.445012,148.689576
70.321752,0.323948,-19.338312,142.402414
67.684899,0.328029,-19.420309,147.211428
70.550170,0.334093,-19.333647,140.462905
67.393572,0.325476,-19.424894,148.289864
70.048540,0.341728,-19.339440,141.281727
69.682000,0.329153,-19.353650,143.627217
69.675866,0.318343,-19.351246,144.833658
66.306518,0.320861,-19.461186,151.673454
69.295020,0.325403,-19.363955,144.494338
68.166989,0.326474,-19.402821,146.651145
68.541230,0.323454,-19.394642,146.620546
70.791991,0.338329,-19.316174,140.290651
69.770618,0.334975,-19.349521,142.469692
68.733031,0.314198,-19.389339,145.894222
69.311368,0.329098,-19.368391,144.045052
70.666307,0.311108,-19.331339,142.412192
70.109624,0.325977,-19.342253,142.724489
69.643360,0.325147,-19.359199,144.245599
65.634637,0.329634,-19.477910,152.894314
69.380864,0.323404,-19.362436,144.054868
68.459628,0.311833,-19.400050,147.954065
68.822785,0.320306,-19.387390,145.081686
67.851329,0.337287,-19.409185,145.707995
66.585091,0.327278,-19.453160,150.374313
68.480447,0.316312,-19.397937,146.677603
68.526502,0.324426,-19.386155,146.448923
68.958001,0.324151,-19.381558,145.315616
70.610151,0.330243,-19.322683,140.715556
69.060824,0.314255,-19.375374,146.540711
68.454407,0.319259,-19.391845,146.902026
68.121418,0.325881,-19.404459,147.209537
70.619720,0.320192,-19.321738,141.650499
68.685768,0.315816,-19.387636,146.376931
68.160124,0.323203,-19.404616,146.646889
67.718923,0.324399,-19.419250,147.954647
68.592082,0.314453,-19.385612,146.774081
