66.166283,-9.136647,-0.203616,-1.224504,-0.697060,-19.447397,148.760117
66.275549,-7.896996,-0.191496,-1.293385,-0.844579,-19.439866,148.744827
68.864766,-9.011793,-0.147258,-0.886225,-0.807060,-19.351289,142.509410
66.654833,-10.020952,-0.192651,-0.858855,-0.780686,-19.429939,147.377209
66.526913,-7.924355,-0.129742,-1.015946,-0.833033,-19.430640,147.086713
66.027835,-8.715380,-0.137746,-0.827330,-0.857015,-19.439485,148.691113
65.159624,-7.957793,-0.172209,-1.421412,-0.677465,-19.479074,150.514416
69.144042,-8.577984,-0.195459,-1.362124,-0.717512,-19.359638,142.180215
68.345357,-8.416534,-0.127652,-1.199894,-0.641135,-19.367271,143.506379
69.098887,-10.820403,-0.177811,-0.900863,-0.638342,-19.355353,143.410899
69.538938,-11.047725,-0.203697,-0.952319,-0.643111,-19.343280,142.040395
66.308083,-9.018874,-0.136953,-1.038042,-0.653734,-19.442804,148.645914
68.802951,-7.863355,-0.160706,-1.037785,-0.963967,-19.355745,142.942377
66.627139,-7.438351,-0.151294,-1.226915,-0.837277,-19.425982,145.614240
66.300152,-10.002695,-0.156375,-1.046822,-0.549152,-19.437299,146.580638
65.955668,-8.491925,-0.168493,-0.917514,-0.918958,-19.452495,148.599455
68.361341,-10.380407,-0.210872,-0.979232,-0.726416,-19.374558,144.302693
66.993716,-7.279795,-0.140036,-1.066287,-0.978000,-19.414179,145.493623
67.700635,-10.850502,-0.188801,-0.923137,-0.624530,-19.389866,144.773375
69.044220,-9.999804,-0.244433,-1.124465,-0.809164,-19.366817,143.615785
67.435939,-8.190939,-0.165422,-0.953665,-0.946926,-19.403365,143.960012
67.953335,-7.038107,-0.149469,-1.111573,-1.059756,-19.386980,143.786544
66.947607,-7.949385,-0.103952,-1.215246,-0.621518,-19.400470,144.913268
66.554967,-8.677588,-0.236589,-1.181421,-0.940872,-19.439247,148.092708
69.287292,-8.215197,-0.185622,-1.003145,-1.019041,-19.342027,142.263488
67.234031,-10.125008,-0.164471,-0.844153,-0.715242,-19.412249,147.337938
66.537007,-7.369489,-0.145551,-1.509669,-0.688142,-19.441826,146.965888
69.757641,-9.679651,-0.200838,-0.878674,-0.913916,-19.338458,142.353721
68.619956,-9.890826,-0.182994,-0.795790,-0.862505,-19.368811,142.760126
69.838203,-9.122829,-0.196190,-0.945063,-0.928713,-19.325556,140.654022
66.811209,-7.414259,-0.166588,-1.136101,-0.984880,-19.427354,147.509221
68.673985,-7.052984,-0.122456,-1.086693,-0.981537,-19.356336,143.199245
66.239134,-7.659085,-0.196680,-1.270415,-0.931121,-19.437978,149.173229
67.644637,-9.595730,-0.201477,-0.904348,-0.871538,-19.398990,146.059367
68.172997,-9.524163,-0.166891,-0.949237,-0.721070,-19.384318,142.558580
68.003011,-9.349263,-0.159967,-0.961438,-0.732587,-19.387850,145.387306
68.702648,-8.958493,-0.183519,-1.336772,-0.630903,-19.361146,143.223944
67.918799,-8.973079,-0.170973,-1.251645,-0.641734,-19.391837,145.410936
66.501243,-10.341880,-0.202678,-1.086392,-0.610519,-19.444237,147.844824
66.042777,-8.871960,-0.185421,-1.298458,-0.646447,-19.455768,149.273305
67.585755,-8.153297,-0.157837,-1.232645,-0.726766,-19.402835,145.380048
67.494274,-8.564118,-0.169240,-1.050349,-0.809494,-19.397821,144.840947
